Well,Target,Clone,Isotype,Plate,pct_pop,Type,Line,Passage,Day,File Name,preadjusted value,Comments
E10,234,NA,NA,2,61.6,SkMO,1,,10,NA,67,
E10,234,NA,NA,2,11.6,SkMO,8,,10,NA,,
E6,235,NA,NA,4,0.48,SkMO,3,13,15,NA,,
E6,235,NA,NA,4,0.17,SkMO,3,15,20,NA,,
E6,235,NA,NA,4,0.077,SkMO,3,16,20,NA,,
E6,235,NA,NA,4,0.17,Myo,1,High,0,NA,,
E6,235,NA,NA,4,0.27,Myo,8,High,0,NA,,
E6,235,NA,NA,4,0.022,Myo,8,Low,0,NA,,
E6,235,NA,NA,4,0.09,Myo,1,Low,0,NA,,
E6,235,NA,NA,4,0.18,SkMO,1,,10,NA,,
E6,235,NA,NA,4,0.37,SkMO,8,,10,NA,,
E11,236,NA,NA,2,96.9,SkMO,3,13,15,NA,,
E11,236,NA,NA,2,89.4,SkMO,3,15,20,NA,,
E11,236,NA,NA,2,88.5,SkMO,3,16,20,NA,,
E11,236,NA,NA,2,99.7,Myo,1,High,0,NA,,
E11,236,NA,NA,2,70.6,Myo,8,High,0,NA,99.4,
E11,236,NA,NA,2,99.9,Myo,8,Low,0,NA,,
E11,236,NA,NA,2,99.8,Myo,1,Low,0,NA,,
E11,236,NA,NA,2,99.7,SkMO,1,,10,NA,,
E11,236,NA,NA,2,99.8,SkMO,8,,10,NA,,
G8,237,NA,NA,3,0.49,SkMO,3,13,15,NA,,
G8,237,NA,NA,3,4.99,SkMO,3,15,20,NA,,
G8,237,NA,NA,3,99.1,SkMO,3,16,20,NA,,
G8,237,NA,NA,3,0.15,Myo,1,High,0,NA,,
G8,237,NA,NA,3,100,Myo,8,High,0,NA,,
G8,237,NA,NA,3,99.8,Myo,8,Low,0,NA,,
G8,237,NA,NA,3,99.9,Myo,1,Low,0,NA,,
G8,237,NA,NA,3,99.8,SkMO,1,,10,NA,89.4,
G8,237,NA,NA,3,100,SkMO,8,,10,NA,,
E12,238,NA,NA,2,0.97,SkMO,3,13,15,NA,,
E12,238,NA,NA,2,1.25,SkMO,3,15,20,NA,,
E12,238,NA,NA,2,0.15,SkMO,3,16,20,NA,,
E12,238,NA,NA,2,7.48,Myo,1,High,0,NA,,
E12,238,NA,NA,2,0.82,Myo,8,High,0,NA,,
E12,238,NA,NA,2,12.5,Myo,8,Low,0,NA,,
E12,238,NA,NA,2,0.17,Myo,1,Low,0,NA,,
E12,238,NA,NA,2,1.33,SkMO,1,,10,NA,,
E12,238,NA,NA,2,0.38,SkMO,8,,10,NA,,
F1,239,NA,NA,2,19.6,SkMO,3,13,15,NA,,
F1,239,NA,NA,2,7.99,SkMO,3,15,20,NA,,
F1,239,NA,NA,2,9.45,SkMO,3,16,20,NA,,
F1,239,NA,NA,2,91.6,Myo,1,High,0,NA,,
F1,239,NA,NA,2,68.5,Myo,8,High,0,NA,,
F1,239,NA,NA,2,95,Myo,8,Low,0,NA,,
F1,239,NA,NA,2,85.5,Myo,1,Low,0,NA,,
F1,239,NA,NA,2,41.5,SkMO,1,,10,NA,56.1,
F1,239,NA,NA,2,76.4,SkMO,8,,10,NA,85.3,
F2,240,NA,NA,2,0.93,SkMO,3,13,15,NA,,
F2,240,NA,NA,2,1.29,SkMO,3,15,20,NA,,
F2,240,NA,NA,2,0.16,SkMO,3,16,20,NA,,
F2,240,NA,NA,2,0.32,Myo,1,High,0,NA,,
F2,240,NA,NA,2,0.3,Myo,8,High,0,NA,,
F2,240,NA,NA,2,0.38,Myo,8,Low,0,NA,,
F2,240,NA,NA,2,0.053,Myo,1,Low,0,NA,,
F2,240,NA,NA,2,0.18,SkMO,1,,10,NA,,
F2,240,NA,NA,2,0.3,SkMO,8,,10,NA,,
F3,241,NA,NA,2,0.7,SkMO,3,13,15,NA,,
F3,241,NA,NA,2,1.16,SkMO,3,15,20,NA,,
F3,241,NA,NA,2,0.15,SkMO,3,16,20,NA,,
F3,241,NA,NA,2,1.14,Myo,1,High,0,NA,,
F3,241,NA,NA,2,0.18,Myo,8,High,0,NA,,
F3,241,NA,NA,2,0.052,Myo,8,Low,0,NA,,
F3,241,NA,NA,2,0.49,Myo,1,Low,0,NA,,
F3,241,NA,NA,2,0.032,SkMO,1,,10,NA,,
F3,241,NA,NA,2,0.043,SkMO,8,,10,NA,,
F4,242,NA,NA,2,0.72,SkMO,3,13,15,NA,,
F4,242,NA,NA,2,1.23,SkMO,3,15,20,NA,,
F4,242,NA,NA,2,0.15,SkMO,3,16,20,NA,,
F4,242,NA,NA,2,7.39,Myo,1,High,0,NA,31.9,
F4,242,NA,NA,2,0.066,Myo,8,High,0,NA,,
F4,242,NA,NA,2,0.14,Myo,8,Low,0,NA,,
F4,242,NA,NA,2,92.4,Myo,1,Low,0,NA,,
F4,242,NA,NA,2,0.15,SkMO,1,,10,NA,,
F4,242,NA,NA,2,0.076,SkMO,8,,10,NA,,
F5,243,NA,NA,2,99.3,SkMO,3,13,15,NA,,
F5,243,NA,NA,2,95.8,SkMO,3,15,20,NA,,
F5,243,NA,NA,2,99.7,SkMO,3,16,20,NA,,
F5,243,NA,NA,2,99.8,Myo,1,High,0,NA,,
F5,243,NA,NA,2,99.9,Myo,8,High,0,NA,,
F5,243,NA,NA,2,99.9,Myo,8,Low,0,NA,,
F5,243,NA,NA,2,93,Myo,1,Low,0,NA,99.7,
F5,243,NA,NA,2,99.9,SkMO,1,,10,NA,,
F5,243,NA,NA,2,99.9,SkMO,8,,10,NA,,
F6,244,NA,NA,2,0.74,SkMO,3,13,15,NA,,
F6,244,NA,NA,2,1.43,SkMO,3,15,20,NA,,
F6,244,NA,NA,2,0.13,SkMO,3,16,20,NA,,
F6,244,NA,NA,2,0.61,Myo,1,High,0,NA,,
F6,244,NA,NA,2,0.28,Myo,8,High,0,NA,,
F6,244,NA,NA,2,0.38,Myo,8,Low,0,NA,,
F6,244,NA,NA,2,0.18,Myo,1,Low,0,NA,,
F6,244,NA,NA,2,2.5,SkMO,1,,10,NA,,
F6,244,NA,NA,2,9.44,SkMO,8,,10,NA,,
C8,245,NA,NA,4,1.36,SkMO,3,13,15,NA,,
C8,245,NA,NA,4,0.87,SkMO,3,15,20,NA,,
C8,245,NA,NA,4,0.26,SkMO,3,16,20,NA,,
C8,245,NA,NA,4,0.77,Myo,1,High,0,NA,,
C8,245,NA,NA,4,0.97,Myo,8,High,0,NA,,
C8,245,NA,NA,4,0.36,Myo,8,Low,0,NA,,
C8,245,NA,NA,4,0.29,Myo,1,Low,0,NA,,
C8,245,NA,NA,4,0.86,SkMO,1,,10,NA,,
C8,245,NA,NA,4,1.45,SkMO,8,,10,NA,,
E7,246,NA,NA,4,0.74,SkMO,3,13,15,NA,,
E7,246,NA,NA,4,0.22,SkMO,3,15,20,NA,,
E7,246,NA,NA,4,0.12,SkMO,3,16,20,NA,,
E7,246,NA,NA,4,0.35,Myo,1,High,0,NA,,
E7,246,NA,NA,4,0.43,Myo,8,High,0,NA,,
E7,246,NA,NA,4,0.25,Myo,8,Low,0,NA,,
E7,246,NA,NA,4,0.2,Myo,1,Low,0,NA,,
E7,246,NA,NA,4,0.14,SkMO,1,,10,NA,,
E7,246,NA,NA,4,0.76,SkMO,8,,10,NA,,
F7,247,NA,NA,2,0.58,SkMO,3,13,15,NA,,
F7,247,NA,NA,2,1.29,SkMO,3,15,20,NA,,
F7,247,NA,NA,2,0.087,SkMO,3,16,20,NA,,
F7,247,NA,NA,2,0.61,Myo,1,High,0,NA,,
F7,247,NA,NA,2,0.078,Myo,8,High,0,NA,,
F7,247,NA,NA,2,0.031,Myo,8,Low,0,NA,,
F7,247,NA,NA,2,1.47,Myo,1,Low,0,NA,,
F7,247,NA,NA,2,0.18,SkMO,1,,10,NA,,
F7,247,NA,NA,2,0.033,SkMO,8,,10,NA,,
G9,248,NA,NA,3,0.68,SkMO,3,13,15,NA,,
G9,248,NA,NA,3,1.21,SkMO,3,15,20,NA,,
G9,248,NA,NA,3,0.043,SkMO,3,16,20,NA,,
G9,248,NA,NA,3,0.21,Myo,1,High,0,NA,,
G9,248,NA,NA,3,81.9,Myo,8,High,0,NA,,
G9,248,NA,NA,3,8.74,Myo,8,Low,0,NA,33.3,
G9,248,NA,NA,3,2.21,Myo,1,Low,0,NA,,
G9,248,NA,NA,3,0.89,SkMO,1,,10,NA,,
G9,248,NA,NA,3,0.39,SkMO,8,,10,NA,,
A7,249,NA,NA,1,1.47,SkMO,3,13,15,NA,,
A7,249,NA,NA,1,1.76,SkMO,3,15,20,NA,,
A7,249,NA,NA,1,0.22,SkMO,3,16,20,NA,,
A7,249,NA,NA,1,14.8,Myo,1,High,0,NA,,
A7,249,NA,NA,1,1.08,Myo,8,High,0,NA,,
A7,249,NA,NA,1,1,Myo,8,Low,0,NA,,
A7,249,NA,NA,1,4.3,Myo,1,Low,0,NA,,
A7,249,NA,NA,1,0.35,SkMO,1,,10,NA,,
A7,249,NA,NA,1,0.24,SkMO,8,,10,NA,,
G10,250,NA,NA,3,75.4,SkMO,3,13,15,NA,,
G10,250,NA,NA,3,4.65,SkMO,3,15,20,NA,,
G10,250,NA,NA,3,4.23,SkMO,3,16,20,NA,,
G10,250,NA,NA,3,0.14,Myo,1,High,0,NA,,
G10,250,NA,NA,3,99.9,Myo,8,High,0,NA,,
G10,250,NA,NA,3,97.6,Myo,8,Low,0,NA,98.5,
G10,250,NA,NA,3,99.9,Myo,1,Low,0,NA,,
G10,250,NA,NA,3,99.7,SkMO,1,,10,NA,,
G10,250,NA,NA,3,99.8,SkMO,8,,10,NA,,
F8,251,NA,NA,2,90.6,SkMO,3,13,15,NA,,
F8,251,NA,NA,2,90.7,SkMO,3,15,20,NA,,
F8,251,NA,NA,2,99,SkMO,3,16,20,NA,,
F8,251,NA,NA,2,99.9,Myo,1,High,0,NA,,
F8,251,NA,NA,2,100,Myo,8,High,0,NA,,
F8,251,NA,NA,2,100,Myo,8,Low,0,NA,,
F8,251,NA,NA,2,99.9,Myo,1,Low,0,NA,,
F8,251,NA,NA,2,99.9,SkMO,1,,10,NA,,
F8,251,NA,NA,2,100,SkMO,8,,10,NA,,
F9,252,NA,NA,2,6.42,SkMO,3,13,15,NA,,
F9,252,NA,NA,2,2.66,SkMO,3,15,20,NA,,
F9,252,NA,NA,2,1.22,SkMO,3,16,20,NA,,
F9,252,NA,NA,2,48.9,Myo,1,High,0,NA,,
F9,252,NA,NA,2,4.37,Myo,8,High,0,NA,,
F9,252,NA,NA,2,2.2,Myo,8,Low,0,NA,,
F9,252,NA,NA,2,8.08,Myo,1,Low,0,NA,,
F9,252,NA,NA,2,3.39,SkMO,1,,10,NA,,
F9,252,NA,NA,2,4.55,SkMO,8,,10,NA,,
F10,253,NA,NA,2,0.7,SkMO,3,13,15,NA,,
F10,253,NA,NA,2,1.2,SkMO,3,15,20,NA,,
F10,253,NA,NA,2,0.78,SkMO,3,16,20,NA,,
F10,253,NA,NA,2,2.34,Myo,1,High,0,NA,,
F10,253,NA,NA,2,3.59,Myo,8,High,0,NA,,
F10,253,NA,NA,2,1.21,Myo,8,Low,0,NA,,
F10,253,NA,NA,2,0.77,Myo,1,Low,0,NA,,
F10,253,NA,NA,2,1.29,SkMO,1,,10,NA,,
F10,253,NA,NA,2,1.91,SkMO,8,,10,NA,,
F11,254,NA,NA,2,0.64,SkMO,3,13,15,NA,,
F11,254,NA,NA,2,1.16,SkMO,3,15,20,NA,,
F11,254,NA,NA,2,0.14,SkMO,3,16,20,NA,,
F11,254,NA,NA,2,0.33,Myo,1,High,0,NA,,
F11,254,NA,NA,2,0.055,Myo,8,High,0,NA,,
F11,254,NA,NA,2,0.031,Myo,8,Low,0,NA,,
F11,254,NA,NA,2,0.11,Myo,1,Low,0,NA,,
F11,254,NA,NA,2,0.23,SkMO,1,,10,NA,,
F11,254,NA,NA,2,0.077,SkMO,8,,10,NA,,
F12,255,NA,NA,2,0.76,SkMO,3,13,15,NA,,
F12,255,NA,NA,2,1.14,SkMO,3,15,20,NA,,
F12,255,NA,NA,2,0.087,SkMO,3,16,20,NA,,
F12,255,NA,NA,2,0.7,Myo,1,High,0,NA,,
F12,255,NA,NA,2,0.26,Myo,8,High,0,NA,,
F12,255,NA,NA,2,0.55,Myo,8,Low,0,NA,,
F12,255,NA,NA,2,0.077,Myo,1,Low,0,NA,,
F12,255,NA,NA,2,1.07,SkMO,1,,10,NA,,
F12,255,NA,NA,2,0.66,SkMO,8,,10,NA,,
G1,256,NA,NA,2,5.45,SkMO,3,13,15,NA,21.5,
G1,256,NA,NA,2,4.68,SkMO,3,15,20,NA,,
G1,256,NA,NA,2,2.64,SkMO,3,16,20,NA,,
G1,256,NA,NA,2,99.8,Myo,1,High,0,NA,,
G1,256,NA,NA,2,95.6,Myo,8,High,0,NA,97.3,
G1,256,NA,NA,2,99.9,Myo,8,Low,0,NA,,
G1,256,NA,NA,2,99.8,Myo,1,Low,0,NA,,
G1,256,NA,NA,2,94.3,SkMO,1,,10,NA,,
G1,256,NA,NA,2,98.2,SkMO,8,,10,NA,,
G2,257,NA,NA,2,98.3,SkMO,3,13,15,NA,,
G2,257,NA,NA,2,60.9,SkMO,3,15,20,NA,,
G2,257,NA,NA,2,94.4,SkMO,3,16,20,NA,,
G2,257,NA,NA,2,83.4,Myo,1,High,0,NA,99.3,
G2,257,NA,NA,2,51,Myo,8,High,0,NA,94.5,
G2,257,NA,NA,2,75.6,Myo,8,Low,0,NA,97.8,
G2,257,NA,NA,2,89.1,Myo,1,Low,0,NA,99.7,
G2,257,NA,NA,2,99.8,SkMO,1,,10,NA,,
G2,257,NA,NA,2,99.9,SkMO,8,,10,NA,,
G3,258,NA,NA,2,3.71,SkMO,3,13,15,NA,,
G3,258,NA,NA,2,3.71,SkMO,3,15,20,NA,,
G3,258,NA,NA,2,1.34,SkMO,3,16,20,NA,,
G3,258,NA,NA,2,3.37,Myo,1,High,0,NA,,
G3,258,NA,NA,2,2.8,Myo,8,High,0,NA,,
G3,258,NA,NA,2,1.8,Myo,8,Low,0,NA,,
G3,258,NA,NA,2,2.83,Myo,1,Low,0,NA,,
G3,258,NA,NA,2,1.46,SkMO,1,,10,NA,,
G3,258,NA,NA,2,3.64,SkMO,8,,10,NA,,
G11,259,NA,NA,3,1.48,SkMO,3,13,15,NA,,
G11,259,NA,NA,3,1.4,SkMO,3,15,20,NA,,
G11,259,NA,NA,3,0,SkMO,3,16,20,NA,,
G11,259,NA,NA,3,0.091,Myo,1,High,0,NA,,
G11,259,NA,NA,3,0.46,Myo,8,High,0,NA,,
G11,259,NA,NA,3,0.76,Myo,8,Low,0,NA,,
G11,259,NA,NA,3,1.1,Myo,1,Low,0,NA,,
G11,259,NA,NA,3,1.13,SkMO,1,,10,NA,,
G11,259,NA,NA,3,0.79,SkMO,8,,10,NA,,
F7,260,NA,NA,4,1.94,SkMO,3,13,15,NA,,
F7,260,NA,NA,4,0.38,SkMO,3,15,20,NA,,
F7,260,NA,NA,4,0.23,SkMO,3,16,20,NA,,
F7,260,NA,NA,4,0.38,Myo,1,High,0,NA,,
F7,260,NA,NA,4,0.45,Myo,8,High,0,NA,,
F7,260,NA,NA,4,0.23,Myo,8,Low,0,NA,,
F7,260,NA,NA,4,0.17,Myo,1,Low,0,NA,,
F7,260,NA,NA,4,0.12,SkMO,1,,10,NA,,
F7,260,NA,NA,4,0.8,SkMO,8,,10,NA,,
F8,261,NA,NA,4,0.98,SkMO,3,13,15,NA,,
F8,261,NA,NA,4,0.86,SkMO,3,15,20,NA,,
F8,261,NA,NA,4,0.4,SkMO,3,16,20,NA,,
F8,261,NA,NA,4,0.74,Myo,1,High,0,NA,,
F8,261,NA,NA,4,1.59,Myo,8,High,0,NA,,
F8,261,NA,NA,4,0.73,Myo,8,Low,0,NA,,
F8,261,NA,NA,4,0.72,Myo,1,Low,0,NA,,
F8,261,NA,NA,4,0.47,SkMO,1,,10,NA,,
F8,261,NA,NA,4,2.07,SkMO,8,,10,NA,,
G4,262,NA,NA,2,0.75,SkMO,3,13,15,NA,,
G4,262,NA,NA,2,1.16,SkMO,3,15,20,NA,,
G4,262,NA,NA,2,0.087,SkMO,3,16,20,NA,,
G4,262,NA,NA,2,0.35,Myo,1,High,0,NA,,
G4,262,NA,NA,2,0.088,Myo,8,High,0,NA,,
G4,262,NA,NA,2,0.073,Myo,8,Low,0,NA,,
G4,262,NA,NA,2,13.3,Myo,1,Low,0,NA,59,
G4,262,NA,NA,2,0.097,SkMO,1,,10,NA,,
G4,262,NA,NA,2,0.054,SkMO,8,,10,NA,,
C9,263,NA,NA,4,0.98,SkMO,3,13,15,NA,,
C9,263,NA,NA,4,0.74,SkMO,3,15,20,NA,,
C9,263,NA,NA,4,0.13,SkMO,3,16,20,NA,,
C9,263,NA,NA,4,0.47,Myo,1,High,0,NA,,
C9,263,NA,NA,4,0.57,Myo,8,High,0,NA,,
C9,263,NA,NA,4,0.24,Myo,8,Low,0,NA,,
C9,263,NA,NA,4,0.25,Myo,1,Low,0,NA,,
C9,263,NA,NA,4,0.54,SkMO,1,,10,NA,,
C9,263,NA,NA,4,0.65,SkMO,8,,10,NA,,
C10,264,NA,NA,4,1.53,SkMO,3,13,15,NA,,
C10,264,NA,NA,4,0.61,SkMO,3,15,20,NA,,
C10,264,NA,NA,4,0.2,SkMO,3,16,20,NA,,
C10,264,NA,NA,4,0.74,Myo,1,High,0,NA,,
C10,264,NA,NA,4,1.02,Myo,8,High,0,NA,,
C10,264,NA,NA,4,0.33,Myo,8,Low,0,NA,,
C10,264,NA,NA,4,0.4,Myo,1,Low,0,NA,,
C10,264,NA,NA,4,2.26,SkMO,1,,10,NA,,
C10,264,NA,NA,4,3.36,SkMO,8,,10,NA,,
G5,265,NA,NA,2,0.64,SkMO,3,13,15,NA,,
G5,265,NA,NA,2,1.43,SkMO,3,15,20,NA,,
G5,265,NA,NA,2,0.13,SkMO,3,16,20,NA,,
G5,265,NA,NA,2,0.52,Myo,1,High,0,NA,,
G5,265,NA,NA,2,0.32,Myo,8,High,0,NA,,
G5,265,NA,NA,2,0.53,Myo,8,Low,0,NA,,
G5,265,NA,NA,2,0.17,Myo,1,Low,0,NA,,
G5,265,NA,NA,2,0.24,SkMO,1,,10,NA,,
G5,265,NA,NA,2,0.44,SkMO,8,,10,NA,,
C11,266,NA,NA,4,2.11,SkMO,3,13,15,NA,,
C11,266,NA,NA,4,0.81,SkMO,3,15,20,NA,,
C11,266,NA,NA,4,0.79,SkMO,3,16,20,NA,,
C11,266,NA,NA,4,0.41,Myo,1,High,0,NA,,
C11,266,NA,NA,4,0.3,Myo,8,High,0,NA,,
C11,266,NA,NA,4,0.053,Myo,8,Low,0,NA,,
C11,266,NA,NA,4,0.14,Myo,1,Low,0,NA,,
C11,266,NA,NA,4,0.61,SkMO,1,,10,NA,,
C11,266,NA,NA,4,0.53,SkMO,8,,10,NA,,
G6,267,NA,NA,2,0.87,SkMO,3,13,15,NA,,
G6,267,NA,NA,2,1.14,SkMO,3,15,20,NA,,
G6,267,NA,NA,2,0.14,SkMO,3,16,20,NA,,
G6,267,NA,NA,2,1.49,Myo,1,High,0,NA,,
G6,267,NA,NA,2,1.01,Myo,8,High,0,NA,,
G6,267,NA,NA,2,2.13,Myo,8,Low,0,NA,,
G6,267,NA,NA,2,0.33,Myo,1,Low,0,NA,,
G6,267,NA,NA,2,0.19,SkMO,1,,10,NA,,
G6,267,NA,NA,2,0.29,SkMO,8,,10,NA,,
G12,268,NA,NA,3,0.51,SkMO,3,13,15,NA,,
G12,268,NA,NA,3,0.71,SkMO,3,15,20,NA,,
G12,268,NA,NA,3,0.076,SkMO,3,16,20,NA,,
G12,268,NA,NA,3,0.17,Myo,1,High,0,NA,72.1,
G12,268,NA,NA,3,0.56,Myo,8,High,0,NA,,
G12,268,NA,NA,3,3.48,Myo,8,Low,0,NA,,
G12,268,NA,NA,3,0.93,Myo,1,Low,0,NA,,
G12,268,NA,NA,3,1.36,SkMO,1,,10,NA,,
G12,268,NA,NA,3,2,SkMO,8,,10,NA,,
G7,269,NA,NA,2,0.78,SkMO,3,13,15,NA,,
G7,269,NA,NA,2,1.35,SkMO,3,15,20,NA,,
G7,269,NA,NA,2,0.17,SkMO,3,16,20,NA,,
G7,269,NA,NA,2,0.51,Myo,1,High,0,NA,,
G7,269,NA,NA,2,1.25,Myo,8,High,0,NA,,
G7,269,NA,NA,2,1.06,Myo,8,Low,0,NA,,
G7,269,NA,NA,2,1.91,Myo,1,Low,0,NA,,
G7,269,NA,NA,2,0.29,SkMO,1,,10,NA,,
G7,269,NA,NA,2,0.26,SkMO,8,,10,NA,,
G8,270,NA,NA,2,0.64,SkMO,3,13,15,NA,,
G8,270,NA,NA,2,1.02,SkMO,3,15,20,NA,,
G8,270,NA,NA,2,0.11,SkMO,3,16,20,NA,,
G8,270,NA,NA,2,0.4,Myo,1,High,0,NA,,
G8,270,NA,NA,2,0.3,Myo,8,High,0,NA,,
G8,270,NA,NA,2,0.37,Myo,8,Low,0,NA,,
G8,270,NA,NA,2,4.35,Myo,1,Low,0,NA,,
G8,270,NA,NA,2,0.23,SkMO,1,,10,NA,,
G8,270,NA,NA,2,0.12,SkMO,8,,10,NA,,
G9,271,NA,NA,2,96.8,SkMO,3,13,15,NA,,
G9,271,NA,NA,2,97.2,SkMO,3,15,20,NA,,
G9,271,NA,NA,2,28.3,SkMO,3,16,20,NA,,
G9,271,NA,NA,2,99.7,Myo,1,High,0,NA,,
G9,271,NA,NA,2,99.5,Myo,8,High,0,NA,,
G9,271,NA,NA,2,99.7,Myo,8,Low,0,NA,,
G9,271,NA,NA,2,99.9,Myo,1,Low,0,NA,,
G9,271,NA,NA,2,99.8,SkMO,1,,10,NA,,
G9,271,NA,NA,2,99.9,SkMO,8,,10,NA,,
G10,272,NA,NA,2,0.76,SkMO,3,13,15,NA,,
G10,272,NA,NA,2,3.54,SkMO,3,15,20,NA,,
G10,272,NA,NA,2,76.2,SkMO,3,16,20,NA,,
G10,272,NA,NA,2,88.5,Myo,1,High,0,NA,98.7,
G10,272,NA,NA,2,44.4,Myo,8,High,0,NA,94.7,
G10,272,NA,NA,2,94.5,Myo,8,Low,0,NA,100,
G10,272,NA,NA,2,95.1,Myo,1,Low,0,NA,99.5,
G10,272,NA,NA,2,89.9,SkMO,1,,10,NA,98.2,
G10,272,NA,NA,2,66.4,SkMO,8,,10,NA,84.6,
C12,273,NA,NA,4,12.5,SkMO,3,13,15,NA,41.4,
C12,273,NA,NA,4,3.73,SkMO,3,15,20,NA,,
C12,273,NA,NA,4,0.39,SkMO,3,16,20,NA,,
C12,273,NA,NA,4,49.4,Myo,1,High,0,NA,,
C12,273,NA,NA,4,68.8,Myo,8,High,0,NA,,
C12,273,NA,NA,4,13.1,Myo,8,Low,0,NA,54.3,
C12,273,NA,NA,4,49,Myo,1,Low,0,NA,,
C12,273,NA,NA,4,88.5,SkMO,1,,10,NA,96.8,
C12,273,NA,NA,4,99.8,SkMO,8,,10,NA,,
G11,274,NA,NA,2,0.54,SkMO,3,13,15,NA,,
G11,274,NA,NA,2,1.13,SkMO,3,15,20,NA,,
G11,274,NA,NA,2,0.054,SkMO,3,16,20,NA,,
G11,274,NA,NA,2,32.5,Myo,1,High,0,NA,,
G11,274,NA,NA,2,56.6,Myo,8,High,0,NA,,
G11,274,NA,NA,2,85,Myo,8,Low,0,NA,97.7,
G11,274,NA,NA,2,17.9,Myo,1,Low,0,NA,,
G11,274,NA,NA,2,0.54,SkMO,1,,10,NA,,
G11,274,NA,NA,2,0.69,SkMO,8,,10,NA,,
G12,275,NA,NA,2,0.65,SkMO,3,13,15,NA,,
G12,275,NA,NA,2,0.93,SkMO,3,15,20,NA,,
G12,275,NA,NA,2,0.13,SkMO,3,16,20,NA,,
G12,275,NA,NA,2,0.26,Myo,1,High,0,NA,,
G12,275,NA,NA,2,0.78,Myo,8,High,0,NA,,
G12,275,NA,NA,2,1.12,Myo,8,Low,0,NA,,
G12,275,NA,NA,2,0.19,Myo,1,Low,0,NA,,
G12,275,NA,NA,2,0.69,SkMO,1,,10,NA,,
G12,275,NA,NA,2,0.53,SkMO,8,,10,NA,,
H1,276,NA,NA,2,88.7,SkMO,3,13,15,NA,,
H1,276,NA,NA,2,83.9,SkMO,3,15,20,NA,,
H1,276,NA,NA,2,93.1,SkMO,3,16,20,NA,,
H1,276,NA,NA,2,99.8,Myo,1,High,0,NA,,
H1,276,NA,NA,2,93.4,Myo,8,High,0,NA,97.4,
H1,276,NA,NA,2,99.8,Myo,8,Low,0,NA,,
H1,276,NA,NA,2,99.9,Myo,1,Low,0,NA,,
H1,276,NA,NA,2,99.7,SkMO,1,,10,NA,,
H1,276,NA,NA,2,99.9,SkMO,8,,10,NA,,
H2,277,NA,NA,2,0.88,SkMO,3,13,15,NA,,
H2,277,NA,NA,2,1.12,SkMO,3,15,20,NA,,
H2,277,NA,NA,2,0.12,SkMO,3,16,20,NA,,
H2,277,NA,NA,2,1.85,Myo,1,High,0,NA,,
H2,277,NA,NA,2,0.64,Myo,8,High,0,NA,,
H2,277,NA,NA,2,0.96,Myo,8,Low,0,NA,,
H2,277,NA,NA,2,0.38,Myo,1,Low,0,NA,,
H2,277,NA,NA,2,0.66,SkMO,1,,10,NA,,
H2,277,NA,NA,2,0.45,SkMO,8,,10,NA,,
H3,278,NA,NA,2,14.7,SkMO,3,13,15,NA,,
H3,278,NA,NA,2,3.24,SkMO,3,15,20,NA,,
H3,278,NA,NA,2,6.52,SkMO,3,16,20,NA,,
H3,278,NA,NA,2,87.3,Myo,1,High,0,NA,98.7,
H3,278,NA,NA,2,78.2,Myo,8,High,0,NA,99.3,
H3,278,NA,NA,2,80.3,Myo,8,Low,0,NA,99.7,
H3,278,NA,NA,2,69.8,Myo,1,Low,0,NA,99.4,
H3,278,NA,NA,2,86.8,SkMO,1,,10,NA,,
H3,278,NA,NA,2,31.1,SkMO,8,,10,NA,94.7,
A7,279,NA,NA,4,3.51,SkMO,3,13,15,NA,,
A7,279,NA,NA,4,0.36,SkMO,3,15,20,NA,,
A7,279,NA,NA,4,0.022,SkMO,3,16,20,NA,,
A7,279,NA,NA,4,99.8,Myo,1,High,0,NA,,
A7,279,NA,NA,4,99.9,Myo,8,High,0,NA,,
A7,279,NA,NA,4,99.9,Myo,8,Low,0,NA,,
A7,279,NA,NA,4,99.9,Myo,1,Low,0,NA,,
A7,279,NA,NA,4,10.7,SkMO,1,,10,NA,62.8,
A7,279,NA,NA,4,25.6,SkMO,8,,10,NA,,
G6,280,NA,NA,4,6.17,SkMO,3,13,15,NA,,
G6,280,NA,NA,4,0.38,SkMO,3,15,20,NA,,
G6,280,NA,NA,4,0.17,SkMO,3,16,20,NA,,
G6,280,NA,NA,4,0.82,Myo,1,High,0,NA,,
G6,280,NA,NA,4,1.51,Myo,8,High,0,NA,,
G6,280,NA,NA,4,0.63,Myo,8,Low,0,NA,,
G6,280,NA,NA,4,0.93,Myo,1,Low,0,NA,,
G6,280,NA,NA,4,0.25,SkMO,1,,10,NA,,
G6,280,NA,NA,4,1.78,SkMO,8,,10,NA,,
H5,281,NA,NA,2,3.98,SkMO,3,13,15,NA,,
H5,281,NA,NA,2,5.73,SkMO,3,15,20,NA,,
H5,281,NA,NA,2,2.29,SkMO,3,16,20,NA,,
H5,281,NA,NA,2,5.11,Myo,1,High,0,NA,,
H5,281,NA,NA,2,2.52,Myo,8,High,0,NA,,
H5,281,NA,NA,2,1.4,Myo,8,Low,0,NA,,
H5,281,NA,NA,2,3.15,Myo,1,Low,0,NA,,
H5,281,NA,NA,2,0.95,SkMO,1,,10,NA,,
H5,281,NA,NA,2,1.59,SkMO,8,,10,NA,,
D1,282,NA,NA,4,7.29,SkMO,3,13,15,NA,,
